post_id,platform,content_type,likes,comments,shares,views,engagement_rate_percent,hashtags,posting_time,post_date
21176,LinkedIn,Story,199335,7361,6977,758379,28.17,#viral,Evening,2026-05-04
21177,YouTube,Story,295238,15836,22633,621150,53.72,#travel,Afternoon,2024-05-19
21178,Instagram,Carousel,217777,17293,13495,536017,46.37,#fashion,Night,2024-09-06
21179,Twitter,Image,335847,8817,13884,882153,40.64,#travel,Evening,2025-05-10
21180,Instagram,Carousel,1214,16,25,2537,49.47,#fashion,Morning,2025-06-03
21181,Facebook,Short,1399,117,88,310124,0.52,#tech,Afternoon,2025-03-24
21182,LinkedIn,Video,12832,764,978,83788,17.39,#fitness,Afternoon,2024-05-16
21183,LinkedIn,Image,241697,7245,2127,543240,46.22,#trending,Afternoon,2025-03-19
21184,Twitter,Reel,135901,3368,1592,849244,16.59,#tech,Morning,2024-10-09
21185,TikTok,Story,29494,1419,682,590700,5.35,#travel,Afternoon,2026-04-30
21186,Instagram,Video,28027,2073,396,703535,4.33,#fashion,Evening,2024-11-13
21187,Instagram,Reel,101368,9503,4455,982942,11.73,#fashion,Morning,2025-02-22
21188,TikTok,Short,358531,32957,65161,991294,46.07,#marketing,Night,2024-08-13
21189,Facebook,Image,63630,1684,1699,933256,7.18,#fitness,Morning,2025-08-22
21190,LinkedIn,Short,93693,823,841,645434,14.77,#viral,Night,2025-06-26
21191,LinkedIn,Video,146297,5576,2059,294665,52.24,#marketing,Morning,2024-05-21
21192,Facebook,Story,248077,3802,6505,826111,31.28,#travel,Night,2024-12-01
21193,YouTube,Story,166575,15235,14645,853027,23.03,#fitness,Afternoon,2024-11-15
21194,TikTok,Short,60327,3435,3641,894536,7.53,#foodie,Night,2024-11-04
21195,YouTube,Story,402602,36538,23883,980867,47.21,#fashion,Evening,2025-10-06
21196,Facebook,Carousel,107547,1152,523,308135,35.45,#fashion,Evening,2025-12-17
21197,Instagram,Story,306400,3262,2628,652883,47.83,#marketing,Night,2025-08-17
21198,TikTok,Carousel,87449,6362,5625,195055,50.98,#trending,Evening,2025-01-28
21199,Twitter,Carousel,11117,482,765,878742,1.41,#viral,Afternoon,2024-10-26
21200,Instagram,Video,108362,10711,8800,601532,21.26,#fitness,Evening,2025-05-04
21201,Twitter,Short,131840,10100,17184,546852,29.1,#marketing,Afternoon,2026-01-15
21202,Facebook,Image,223040,5603,3834,825167,28.17,#viral,Evening,2025-05-31
21203,Twitter,Short,408308,12920,3322,847293,50.11,#fashion,Night,2025-12-23
21204,LinkedIn,Carousel,1757,173,155,676776,0.31,#marketing,Evening,2024-12-06
21205,LinkedIn,Carousel,77066,4369,5414,522834,16.61,#viral,Morning,2026-01-25
21206,Twitter,Short,321751,8915,16655,765406,45.38,#foodie,Evening,2024-07-05
21207,YouTube,Image,33592,3359,5514,67609,62.81,#foodie,Evening,2025-01-19
21208,YouTube,Image,423094,16859,32067,866027,54.5,#trending,Night,2026-03-17
21209,YouTube,Story,40356,3286,2224,707059,6.49,#fashion,Evening,2025-02-25
21210,LinkedIn,Story,147924,14077,15429,700491,25.33,#tech,Morning,2026-03-02
21211,TikTok,Video,14893,798,576,383548,4.24,#travel,Afternoon,2024-09-05
21212,Twitter,Reel,120822,2320,3859,330987,38.37,#viral,Afternoon,2024-07-29
21213,YouTube,Image,33412,1998,3194,79586,48.51,#tech,Morning,2025-11-17
21214,LinkedIn,Short,389607,10278,1731,861131,46.64,#trending,Night,2026-01-02
21215,Twitter,Image,280427,24244,28787,596917,55.86,#tech,Evening,2025-12-02
21216,TikTok,Carousel,7731,276,288,629219,1.32,#travel,Afternoon,2024-06-09
21217,TikTok,Story,340643,30491,19756,903454,43.27,#foodie,Afternoon,2025-08-30
21218,TikTok,Reel,86862,1439,1070,819856,10.9,#tech,Morning,2024-07-13
21219,YouTube,Image,291450,8665,12083,964219,32.38,#marketing,Afternoon,2025-01-13
21220,LinkedIn,Short,223114,3998,4101,633833,36.48,#trending,Afternoon,2025-04-06
21221,YouTube,Image,327864,28864,39839,906294,43.76,#tech,Morning,2025-07-25
21222,TikTok,Story,106380,6919,12139,689936,18.18,#viral,Morning,2025-06-16
21223,Twitter,Video,27582,235,17,64715,43.01,#foodie,Evening,2025-06-03
21224,Instagram,Image,82633,8132,3288,282920,33.24,#fitness,Night,2025-06-25
21225,LinkedIn,Reel,2574,136,225,31032,9.46,#marketing,Afternoon,2025-11-20
21226,TikTok,Video,31637,94,122,81424,39.12,#tech,Afternoon,2024-12-09
21227,Twitter,Short,43466,2010,912,476537,9.73,#marketing,Morning,2024-12-22
21228,Instagram,Story,360961,9312,2486,918389,40.59,#tech,Night,2024-11-15
21229,YouTube,Reel,19232,1475,988,241379,8.99,#marketing,Night,2025-07-04
21230,Facebook,Short,191463,14916,2612,944527,22.13,#viral,Evening,2026-02-22
21231,Facebook,Image,162320,7226,1982,453794,37.8,#viral,Night,2024-09-22
21232,TikTok,Image,28720,819,53,152837,19.36,#fitness,Night,2025-09-27
21233,Instagram,Image,29936,2068,1295,223475,14.9,#trending,Morning,2025-10-14
21234,TikTok,Video,186954,17006,20484,962570,23.32,#marketing,Evening,2026-05-04
21235,TikTok,Reel,32100,2274,45,275943,12.47,#viral,Afternoon,2026-04-08
21236,Instagram,Short,30556,721,960,339061,9.51,#trending,Afternoon,2024-10-06
21237,Instagram,Image,56863,4283,2874,161943,39.53,#fashion,Evening,2025-08-29
21238,YouTube,Story,360780,8043,11819,826647,46.05,#marketing,Afternoon,2026-02-23
21239,Instagram,Carousel,74873,4783,489,896647,8.94,#marketing,Night,2026-04-02
21240,Twitter,Carousel,96976,1644,2597,560710,18.05,#fashion,Night,2025-06-09
21241,Instagram,Video,174983,4618,4041,449688,40.84,#fitness,Night,2026-04-17
21242,Facebook,Story,138491,9527,17061,379589,43.49,#travel,Evening,2025-03-12
21243,LinkedIn,Carousel,228003,16665,9356,732157,34.7,#tech,Night,2025-10-20
21244,LinkedIn,Story,17917,232,128,624902,2.92,#foodie,Morning,2024-11-15
21245,Twitter,Story,31502,2375,4659,222455,17.32,#tech,Morning,2024-05-17
21246,Instagram,Image,358561,25299,49377,774391,55.95,#trending,Night,2025-04-15
21247,Instagram,Video,54637,138,130,895511,6.13,#tech,Afternoon,2025-02-24
21248,Twitter,Short,81705,3579,2113,359396,24.32,#travel,Night,2024-12-11
21249,Twitter,Video,106953,9258,4323,696512,17.31,#fashion,Evening,2024-10-14
21250,YouTube,Reel,172974,10112,19157,409504,49.39,#trending,Evening,2024-09-15
21251,YouTube,Short,59528,4967,8580,181470,40.27,#marketing,Afternoon,2026-05-08
21252,TikTok,Story,121415,4836,8567,685961,19.65,#foodie,Morning,2025-11-24
21253,Instagram,Carousel,5145,29,13,311891,1.66,#fashion,Morning,2024-07-12
21254,Facebook,Reel,279310,20181,24279,951396,34.03,#foodie,Night,2024-10-01
21255,YouTube,Video,104665,8419,14259,317460,40.11,#marketing,Afternoon,2024-07-28
21256,Twitter,Story,138658,8988,3091,356764,42.25,#trending,Afternoon,2025-03-19
21257,Instagram,Reel,127325,2734,2315,453990,29.16,#fitness,Afternoon,2024-05-30
21258,Instagram,Carousel,312930,25889,44620,765225,50.11,#trending,Morning,2025-08-23
21259,YouTube,Story,275479,21949,10845,563934,54.66,#fashion,Evening,2025-03-18
21260,TikTok,Video,139930,11218,20946,287936,59.77,#fitness,Afternoon,2026-04-30
21261,LinkedIn,Short,71345,5139,6696,261099,31.86,#fashion,Evening,2024-10-07
21262,YouTube,Reel,264347,5938,11753,850353,33.17,#viral,Evening,2024-10-26
21263,Facebook,Story,67811,1186,1153,207024,33.88,#fashion,Morning,2025-05-06
21264,Facebook,Story,104681,1425,2139,392320,27.59,#trending,Afternoon,2024-07-04
21265,Twitter,Reel,295660,1962,3714,635598,47.41,#trending,Night,2025-06-10
21266,LinkedIn,Carousel,60102,5518,433,421804,15.66,#tech,Afternoon,2025-05-27
21267,Facebook,Image,20540,563,1067,219507,10.1,#tech,Afternoon,2024-06-11
21268,Twitter,Story,277416,24886,10349,626903,49.87,#foodie,Night,2026-02-08
21269,TikTok,Carousel,201762,12977,9343,446181,50.22,#trending,Afternoon,2024-11-13
21270,YouTube,Image,141548,7142,1354,495546,30.28,#fitness,Night,2024-08-11
21271,TikTok,Short,132876,9826,7844,699170,21.53,#foodie,Night,2025-07-01
21272,Instagram,Image,204641,12700,7008,715570,31.35,#fitness,Afternoon,2024-12-08
21273,Instagram,Video,100445,2636,4244,711260,15.09,#marketing,Night,2024-12-31
21274,Facebook,Short,39276,3672,6837,228642,21.77,#viral,Afternoon,2024-06-07
21275,Instagram,Short,35196,3148,6283,134954,33.07,#fitness,Afternoon,2025-05-06
21276,TikTok,Video,173661,600,353,473682,36.86,#trending,Night,2025-05-03
21277,TikTok,Story,168774,418,78,371673,45.54,#viral,Afternoon,2024-10-14
21278,TikTok,Carousel,10570,224,271,35121,31.51,#trending,Afternoon,2025-11-08
21279,Instagram,Story,196754,19268,2935,547678,39.98,#marketing,Night,2025-05-27
21280,Facebook,Video,7757,357,400,57600,14.78,#tech,Morning,2025-12-24
21281,LinkedIn,Video,247022,3740,4886,910367,28.08,#marketing,Afternoon,2025-12-17
21282,TikTok,Image,65133,526,760,791827,8.39,#viral,Night,2025-07-08
21283,Facebook,Video,8988,522,1039,196990,5.36,#foodie,Afternoon,2026-01-27
21284,YouTube,Image,166571,12127,5401,653501,28.17,#travel,Night,2025-04-24
21285,Instagram,Carousel,46677,655,1023,235108,20.57,#viral,Evening,2024-07-29
21286,Twitter,Image,7067,458,303,117159,6.68,#trending,Night,2025-02-25
21287,Facebook,Video,4788,286,174,34635,15.15,#viral,Afternoon,2025-09-11
21288,Twitter,Carousel,102338,5358,1889,314415,34.85,#fitness,Afternoon,2025-08-08
21289,TikTok,Video,21835,396,438,45763,49.54,#foodie,Morning,2024-08-28
21290,Instagram,Carousel,67889,548,383,180866,38.05,#foodie,Night,2025-07-17
21291,LinkedIn,Carousel,104060,3510,5812,999133,11.35,#tech,Night,2025-11-17
21292,Facebook,Short,234966,14073,9357,986561,26.19,#fashion,Night,2025-07-20
21293,TikTok,Short,343220,4941,8190,871582,40.89,#travel,Night,2025-02-08
21294,Instagram,Carousel,36149,3135,3024,212174,19.94,#fitness,Night,2025-01-21
21295,TikTok,Image,30253,2455,2309,353361,9.91,#fashion,Afternoon,2025-05-23
21296,Twitter,Video,103791,7658,2772,239779,47.64,#foodie,Afternoon,2025-02-14
21297,TikTok,Image,118863,2527,1379,727862,16.87,#viral,Afternoon,2026-01-24
21298,Instagram,Reel,320822,3003,443,836997,38.74,#marketing,Night,2025-11-30
21299,TikTok,Video,205368,9377,16013,595553,38.75,#foodie,Afternoon,2025-04-08
21300,LinkedIn,Image,57023,3590,4273,244645,26.52,#viral,Evening,2024-11-02
21301,Facebook,Image,26795,1578,1371,508260,5.85,#trending,Night,2025-02-19
21302,Twitter,Video,491,15,27,571988,0.09,#foodie,Night,2024-12-12
21303,TikTok,Video,6532,43,68,232965,2.85,#tech,Morning,2025-11-20
21304,Twitter,Reel,417639,24234,10010,904998,49.93,#fashion,Night,2024-11-15
21305,Facebook,Story,196863,6533,8266,695747,30.42,#viral,Night,2024-07-13
21306,YouTube,Carousel,136534,12203,23298,351458,48.95,#trending,Afternoon,2024-12-15
21307,Instagram,Story,177818,4696,4993,727751,25.77,#trending,Evening,2026-05-04
21308,Twitter,Story,14261,469,652,77378,19.88,#viral,Evening,2026-04-08
21309,Facebook,Reel,85393,4296,1266,225988,40.25,#tech,Afternoon,2024-07-16
21310,Instagram,Carousel,2297,81,122,7654,32.66,#fitness,Night,2025-08-08
21311,LinkedIn,Video,157706,10213,17495,744602,24.9,#trending,Afternoon,2024-06-24
21312,LinkedIn,Story,112987,1573,714,637055,18.09,#fashion,Evening,2025-12-28
21313,Twitter,Story,12572,888,904,134212,10.7,#travel,Night,2025-04-03
21314,TikTok,Video,126925,2233,4311,783623,17.03,#marketing,Night,2025-03-28
21315,YouTube,Carousel,132686,1184,800,348036,38.69,#trending,Morning,2024-10-05
21316,TikTok,Image,220553,16904,23502,471674,55.33,#fashion,Night,2025-02-24
21317,TikTok,Story,168447,7708,175,724959,24.32,#fashion,Afternoon,2025-08-21
21318,Instagram,Story,73166,6153,3942,265275,31.39,#fashion,Afternoon,2025-09-06
21319,TikTok,Reel,187009,784,289,522552,35.99,#tech,Morning,2025-05-08
21320,LinkedIn,Video,35116,2833,4668,153051,27.84,#travel,Night,2024-09-15
21321,Facebook,Image,135202,1925,701,749466,18.39,#travel,Afternoon,2024-09-27
21322,Instagram,Video,337759,28125,4220,911616,40.6,#trending,Afternoon,2025-03-25
21323,Instagram,Video,49090,3385,356,494676,10.68,#trending,Evening,2024-08-29
21324,TikTok,Carousel,126704,2653,2084,419438,31.34,#trending,Morning,2024-06-29
21325,LinkedIn,Video,79475,5180,5712,525191,17.21,#fashion,Night,2025-02-24
21326,Twitter,Story,445334,32348,42032,919028,56.55,#travel,Afternoon,2025-12-16
21327,YouTube,Carousel,10041,457,612,29966,37.08,#tech,Morning,2024-12-08
21328,Facebook,Image,147421,733,281,564253,26.31,#foodie,Night,2026-01-22
21329,LinkedIn,Story,25967,674,650,69248,39.41,#trending,Morning,2024-11-16
21330,Facebook,Story,48677,4553,5644,727587,8.09,#trending,Evening,2024-05-18
21331,LinkedIn,Reel,18789,881,83,368807,5.36,#travel,Evening,2024-08-16
21332,Twitter,Story,363,35,28,4162,10.24,#foodie,Night,2024-06-01
21333,TikTok,Video,194392,12325,9825,760641,28.47,#fitness,Night,2024-12-26
21334,YouTube,Story,53447,4172,4180,361772,17.08,#tech,Morning,2026-04-30
21335,TikTok,Carousel,277365,27433,812,820299,37.26,#trending,Night,2024-10-15
21336,Twitter,Image,226127,5665,10805,627735,38.65,#foodie,Afternoon,2024-12-22
21337,TikTok,Video,83203,2135,733,176269,48.83,#tech,Morning,2025-07-29
21338,Twitter,Reel,159772,10718,10969,339512,53.45,#fashion,Morning,2026-04-23
21339,Facebook,Short,144009,1552,2822,591478,25.09,#travel,Night,2025-03-14
21340,LinkedIn,Short,43935,1589,2528,989954,4.85,#fitness,Night,2026-02-25
21341,LinkedIn,Reel,241864,15532,30104,517308,55.58,#foodie,Evening,2025-07-26
21342,TikTok,Carousel,171516,11561,5403,724427,26.02,#foodie,Afternoon,2026-04-26
21343,YouTube,Image,207166,9986,18774,451974,52.2,#fashion,Morning,2024-08-27
21344,Facebook,Image,82246,1009,410,259848,32.2,#marketing,Evening,2024-06-01
21345,Twitter,Story,48350,803,103,202070,24.38,#viral,Evening,2025-11-03
21346,YouTube,Carousel,212484,14730,11512,956663,24.95,#foodie,Night,2024-11-03
21347,LinkedIn,Carousel,20938,1517,687,76972,30.07,#trending,Night,2026-04-03
21348,Instagram,Video,271257,10146,15453,640354,46.36,#travel,Evening,2025-11-13
21349,Twitter,Carousel,92209,478,59,312217,29.71,#fitness,Evening,2024-08-27
21350,Twitter,Reel,100440,2953,5821,733269,14.89,#travel,Afternoon,2024-10-13
21351,Twitter,Image,208898,712,543,544763,38.58,#fashion,Evening,2026-02-28
21352,TikTok,Carousel,182259,10055,5845,816815,24.26,#fashion,Afternoon,2025-11-26
21353,YouTube,Short,60378,2676,1161,331095,19.39,#foodie,Night,2026-04-06
21354,YouTube,Video,394529,20306,26150,875119,50.39,#tech,Morning,2024-05-26
21355,TikTok,Video,34631,687,467,137818,25.97,#travel,Morning,2025-09-01
21356,Twitter,Reel,30738,428,632,609796,5.21,#fitness,Night,2025-01-16
21357,Twitter,Carousel,303557,23931,37045,906168,40.23,#fitness,Evening,2024-07-14
21358,Instagram,Short,99217,9349,10427,606327,19.63,#foodie,Evening,2024-11-04
21359,YouTube,Image,56078,1509,1805,515184,11.53,#trending,Night,2025-11-01
21360,LinkedIn,Story,27534,1372,1764,555960,5.52,#marketing,Evening,2025-11-28
21361,TikTok,Story,399502,38033,40833,923463,51.8,#foodie,Night,2025-09-20
21362,Instagram,Video,18537,562,444,363998,5.37,#fitness,Morning,2026-01-20
21363,Twitter,Story,108396,4367,5729,258898,45.77,#marketing,Morning,2025-06-02
21364,Instagram,Story,342129,2555,550,797235,43.3,#foodie,Afternoon,2025-12-29
21365,Facebook,Reel,199909,15374,29654,439221,55.77,#tech,Night,2026-01-26
21366,Instagram,Carousel,104335,1661,2446,464648,23.34,#trending,Night,2024-05-23
21367,YouTube,Reel,233885,22186,36930,482218,60.76,#tech,Morning,2024-08-16
21368,YouTube,Video,131704,9730,14797,993931,15.72,#travel,Morning,2024-05-26
21369,Facebook,Carousel,50723,1665,2567,921695,5.96,#foodie,Afternoon,2025-06-29
21370,Facebook,Reel,170030,6720,1718,365822,48.79,#marketing,Morning,2024-09-06
21371,TikTok,Short,49284,2418,456,385050,13.55,#foodie,Evening,2026-03-06
21372,YouTube,Carousel,126564,5132,731,778951,17.0,#viral,Night,2025-08-30
21373,Twitter,Short,227218,3291,53,760806,30.3,#tech,Afternoon,2025-11-05
21374,Instagram,Story,4191,267,397,139116,3.49,#foodie,Night,2024-07-10
21375,Facebook,Story,117410,4336,6995,327698,39.29,#fashion,Evening,2026-03-28
21376,LinkedIn,Story,68289,4490,6391,183814,43.07,#marketing,Afternoon,2024-09-17
21377,Instagram,Image,207682,9971,8646,420409,53.83,#tech,Afternoon,2024-12-23
21378,Instagram,Video,186196,14022,2968,385042,52.77,#trending,Evening,2025-04-22
21379,YouTube,Image,271975,20026,3780,716952,41.26,#marketing,Evening,2025-04-08
21380,LinkedIn,Video,241747,22219,20715,648582,43.89,#travel,Night,2025-10-29
21381,LinkedIn,Carousel,234913,6776,9662,544309,46.18,#viral,Morning,2026-03-16
21382,Facebook,Video,961,91,123,77906,1.51,#viral,Morning,2025-09-12
21383,YouTube,Story,228163,15589,15502,832698,31.13,#marketing,Afternoon,2025-12-27
21384,Facebook,Story,7831,425,182,336348,2.51,#fashion,Afternoon,2025-02-26
21385,LinkedIn,Story,16793,1557,671,707506,2.69,#trending,Morning,2026-03-10
21386,Twitter,Reel,8294,75,116,52002,16.32,#travel,Night,2025-11-20
21387,Facebook,Short,11754,952,886,561460,2.42,#travel,Morning,2026-01-12
21388,Twitter,Video,38441,1224,1331,120629,33.99,#trending,Night,2026-04-19
21389,LinkedIn,Reel,74198,2795,4030,158355,51.17,#trending,Night,2024-06-12
21390,YouTube,Story,1701,91,118,28398,6.73,#travel,Evening,2026-01-18
21391,LinkedIn,Image,221514,20864,8958,500301,50.24,#viral,Night,2025-11-13
21392,YouTube,Short,253683,13774,22663,565249,51.33,#travel,Night,2025-05-11
21393,Facebook,Short,96861,3874,7273,878655,12.29,#fitness,Afternoon,2026-05-04
21394,YouTube,Reel,20441,1625,2389,414674,5.9,#fashion,Night,2025-12-13
21395,TikTok,Short,104264,1951,1019,458949,23.37,#travel,Afternoon,2025-11-06
21396,Facebook,Reel,53294,3217,3020,426181,13.97,#foodie,Evening,2025-10-22
21397,Facebook,Carousel,311606,18723,19936,701675,49.92,#marketing,Night,2025-09-07
21398,YouTube,Carousel,184563,10976,3716,809953,24.6,#travel,Evening,2024-10-26
21399,TikTok,Short,761,70,27,25437,3.37,#trending,Evening,2025-11-19
21400,Twitter,Image,196940,15279,5483,513158,42.42,#marketing,Morning,2025-11-29
21401,YouTube,Reel,69872,5949,2324,977721,7.99,#travel,Morning,2025-03-12
21402,Facebook,Video,96613,7439,7125,550809,20.18,#viral,Evening,2024-06-20
21403,YouTube,Image,251576,21997,5874,815758,34.26,#fitness,Night,2025-02-01
21404,Twitter,Short,5444,439,303,148555,4.16,#trending,Evening,2025-06-25
21405,Facebook,Reel,101054,5917,5727,508672,22.16,#trending,Evening,2025-02-20
21406,LinkedIn,Reel,76556,4921,2786,774197,10.88,#foodie,Morning,2024-08-16
21407,Instagram,Carousel,238689,15715,5125,489103,53.06,#marketing,Evening,2025-03-24
21408,Facebook,Story,419705,28805,32727,911309,52.81,#foodie,Morning,2025-05-21
21409,LinkedIn,Carousel,60106,2446,2243,583204,11.11,#trending,Night,2025-12-19
21410,Facebook,Reel,143542,5306,6835,366119,42.52,#fitness,Night,2025-05-02
21411,Facebook,Story,56876,2282,3516,353661,17.72,#fashion,Afternoon,2025-11-22
21412,YouTube,Short,353172,16134,17200,909343,42.5,#fashion,Afternoon,2025-11-07
21413,Facebook,Story,175964,17408,32939,679523,33.3,#fashion,Morning,2025-11-04
21414,LinkedIn,Story,126727,5077,5933,619186,22.24,#fashion,Evening,2025-11-16
21415,Twitter,Reel,318024,19313,18358,907099,39.21,#fashion,Evening,2024-08-15
21416,Twitter,Reel,227132,5185,6657,470473,50.79,#travel,Afternoon,2025-03-01
21417,YouTube,Image,1328,96,105,6436,23.76,#viral,Night,2026-03-29
21418,YouTube,Short,35380,1958,331,234058,16.09,#travel,Morning,2025-01-10
21419,Instagram,Video,19601,754,90,78826,25.94,#travel,Afternoon,2025-06-26
21420,YouTube,Video,237645,1189,1055,735883,32.6,#marketing,Afternoon,2024-06-07
21421,Facebook,Image,249472,22209,32200,608297,49.96,#foodie,Evening,2025-10-24
21422,Facebook,Video,110377,3805,1395,865233,13.36,#fitness,Evening,2025-06-04
21423,LinkedIn,Reel,137493,3762,3614,473512,30.59,#trending,Morning,2025-09-05
21424,LinkedIn,Story,4974,364,546,15965,36.86,#fitness,Evening,2024-10-07
21425,Facebook,Reel,374,17,31,4340,9.72,#travel,Night,2026-01-26
21426,Twitter,Image,351089,29251,53550,775106,55.98,#tech,Evening,2025-12-17
21427,Facebook,Reel,187642,11477,516,764745,26.1,#viral,Evening,2025-05-12
21428,LinkedIn,Short,228622,11365,18539,830862,31.12,#travel,Evening,2024-12-02
21429,LinkedIn,Story,214875,8375,13887,898483,26.39,#foodie,Afternoon,2025-10-09
21430,TikTok,Short,90112,1344,1311,917067,10.12,#marketing,Morning,2025-11-01
21431,TikTok,Image,1319,121,27,717441,0.2,#viral,Afternoon,2026-04-18
21432,Instagram,Story,10651,952,234,80150,14.77,#viral,Night,2024-06-29
21433,Twitter,Video,10485,201,303,196629,5.59,#trending,Morning,2026-02-17
21434,TikTok,Short,44514,772,1443,95686,48.84,#viral,Evening,2024-11-16
21435,Twitter,Story,148624,11641,22664,443086,41.29,#tech,Night,2024-11-04
21436,Instagram,Carousel,180714,17024,17844,366482,58.82,#trending,Night,2025-09-16
21437,YouTube,Carousel,127584,3395,932,421768,31.28,#travel,Afternoon,2026-01-11
21438,Twitter,Reel,138639,5815,3068,513291,28.74,#fashion,Afternoon,2025-04-06
21439,YouTube,Short,73924,889,1420,949615,8.03,#foodie,Morning,2025-01-24
21440,YouTube,Image,38046,772,858,168049,23.61,#travel,Night,2025-07-02
21441,Instagram,Short,18774,393,750,76408,26.07,#fashion,Night,2025-03-13
21442,Twitter,Carousel,45667,1288,2560,162125,30.54,#viral,Afternoon,2025-08-03
21443,TikTok,Short,97052,7197,9600,259704,43.84,#tech,Morning,2024-08-01
21444,Twitter,Story,123694,4168,5101,317893,41.83,#marketing,Night,2025-08-28
21445,Facebook,Video,1795,126,166,168899,1.24,#tech,Night,2025-07-28
21446,TikTok,Reel,11774,269,277,674091,1.83,#fitness,Morning,2025-10-20
21447,YouTube,Video,165315,11344,16373,731759,26.38,#tech,Morning,2025-11-23
21448,LinkedIn,Story,175288,5182,8811,382270,49.52,#fashion,Night,2025-05-06
21449,Instagram,Video,76509,4783,7869,626698,14.23,#tech,Afternoon,2025-02-08
21450,Instagram,Carousel,161695,15628,17738,355711,54.84,#fitness,Night,2026-04-21
21451,TikTok,Image,1768,174,273,31364,7.06,#marketing,Afternoon,2026-01-19
21452,Facebook,Short,12087,1149,974,49037,28.98,#viral,Afternoon,2025-11-23
21453,TikTok,Image,182694,8393,6909,642367,30.82,#marketing,Morning,2025-11-29
21454,Instagram,Image,60124,4291,4575,978747,7.05,#fashion,Afternoon,2025-03-17
21455,YouTube,Image,29019,77,36,635065,4.59,#tech,Night,2024-07-08
21456,Instagram,Story,8534,809,811,896723,1.13,#marketing,Night,2025-06-28
21457,TikTok,Short,259567,16241,15508,613893,47.45,#foodie,Morning,2025-01-18
21458,Facebook,Short,17635,1682,2232,42699,50.47,#foodie,Afternoon,2026-04-26
21459,Instagram,Carousel,152985,1610,2097,509208,30.77,#tech,Night,2024-11-18
21460,YouTube,Reel,443217,16394,23258,964891,50.04,#foodie,Night,2025-09-27
21461,Facebook,Image,11458,10,5,62781,18.27,#fitness,Afternoon,2026-04-04
21462,YouTube,Image,127687,4853,557,360477,36.92,#fitness,Night,2024-11-01
21463,TikTok,Video,148545,5831,2995,543687,28.95,#trending,Night,2026-04-15
21464,Facebook,Story,125969,2543,642,454586,28.41,#trending,Evening,2025-05-18
21465,Instagram,Story,384447,877,1500,779010,49.66,#travel,Morning,2026-03-19
21466,Facebook,Short,14092,1077,1631,131583,12.77,#fitness,Night,2026-04-06
21467,Facebook,Reel,6331,471,226,214222,3.28,#travel,Morning,2024-08-18
21468,TikTok,Video,7070,238,72,18849,39.15,#trending,Afternoon,2025-10-11
21469,LinkedIn,Short,141689,11950,13505,701052,23.84,#fashion,Afternoon,2025-11-08
21470,YouTube,Short,148466,4920,1126,397513,38.87,#foodie,Evening,2025-04-17
21471,YouTube,Video,66144,856,1544,179450,38.2,#travel,Afternoon,2026-02-08
21472,YouTube,Story,1204,34,14,12764,9.81,#tech,Afternoon,2025-04-13
21473,Twitter,Short,128976,2971,2706,729484,18.46,#trending,Morning,2025-07-12
21474,YouTube,Story,83896,4036,4410,847290,10.9,#marketing,Evening,2025-09-22
21475,Facebook,Image,239587,22154,12064,991743,27.61,#marketing,Afternoon,2025-03-10
21476,YouTube,Reel,114086,5875,4196,451854,27.48,#fashion,Evening,2025-01-26
21477,TikTok,Short,242561,23201,33111,496860,60.15,#fashion,Night,2025-11-29
21478,Facebook,Image,264823,5343,3074,890518,30.68,#foodie,Morning,2025-02-23
21479,Facebook,Video,84551,2128,744,471167,18.55,#tech,Afternoon,2025-07-09
21480,Instagram,Story,322088,8516,8230,804289,42.13,#fitness,Afternoon,2025-09-20
21481,Facebook,Reel,428567,31592,13302,986920,47.97,#trending,Afternoon,2025-12-22
21482,Instagram,Short,85723,36,59,832576,10.31,#marketing,Afternoon,2025-09-15
21483,TikTok,Carousel,176811,13985,6568,506410,38.97,#tech,Evening,2026-05-04
21484,LinkedIn,Short,151053,13254,18859,336978,54.36,#foodie,Night,2024-11-06
21485,Facebook,Reel,130409,3840,2463,540650,25.29,#viral,Afternoon,2025-02-04
21486,Instagram,Carousel,9411,851,397,19733,54.02,#marketing,Night,2025-07-17
21487,YouTube,Short,173863,10347,13546,417645,47.35,#fitness,Afternoon,2024-07-29
21488,LinkedIn,Story,210741,20823,30482,555899,47.14,#trending,Morning,2024-08-04
21489,YouTube,Short,324061,23431,3575,834939,42.05,#foodie,Afternoon,2026-04-10
21490,Instagram,Story,121799,9327,12390,464796,30.88,#trending,Evening,2025-06-02
21491,YouTube,Short,6143,454,400,76604,9.13,#trending,Morning,2026-03-04
21492,TikTok,Short,291912,25407,27066,951029,36.21,#viral,Night,2024-08-12
21493,Instagram,Image,27738,792,967,58341,50.56,#foodie,Night,2024-10-22
21494,Twitter,Story,151443,11363,20143,573015,31.93,#travel,Evening,2026-02-09
21495,YouTube,Image,270508,11259,14592,574419,51.59,#fitness,Morning,2025-07-11
21496,Twitter,Image,105865,9516,14115,890879,14.54,#viral,Night,2024-11-07
21497,TikTok,Image,397546,32340,12326,859584,51.44,#viral,Afternoon,2026-02-14
21498,Facebook,Image,236120,12162,5868,787171,32.29,#travel,Evening,2024-06-22
21499,LinkedIn,Story,117354,6100,9046,498762,26.57,#fitness,Afternoon,2026-03-07
21500,Twitter,Short,26660,1299,312,355986,7.94,#travel,Evening,2024-08-06
